id	gloss	stem	actual_phonology	model_phonology	type	language	num_morphemes	num_tokens	utterance_order	corpus_name	part_of_speech	speaker_code	speaker_name	speaker_role	target_child_name	target_child_age	target_child_sex	media_start	media_end	media_unit	collection_name	collection_id	corpus_id	speaker_id	target_child_id	transcript_id	chunked_tags	chunked_stem	adjective	left	self	right	stacked	adjective_class	masked
9413715	with a little bit of powder	with a little bit of powder			declarative	eng	6	6	414	Thomas	prep det:art adj n prep n	MOT	Mother	Mother	Thomas	51.06675701759789	male	798.557	799.857	s	Eng-UK	12	223	15482	15481.0	24963	prep AP prep BARE	with a-little-bit of powder	little		AP	of XP	no	TALL	with a MASKTOKEN bit of powder
9413726	now with the little bit of dough that's left	now with the little bit of dough that leave			trail off	eng	11	9	1346	Thomas	adv prep det:art adj n prep n pro:rel part	MOT	Mother	Mother	Thomas	40.06653114026982	male	2278.249	2280.107	s	Eng-UK	12	223	15482	15481.0	24912	adv prep AP prep BARE BARE part	now with the-little-bit of dough that leave	little		AP	of XP	no	TALL	now with the MASKTOKEN bit of dough that's left
9413760	are we happy with where it's set up	be we happy with where it set up			question	eng	11	8	681	Thomas	cop pro:sub adj prep pro:int pro:per part adv	MOT	Mother	Mother	Thomas	49.033861064908926	male	1377.867	1379.678	s	Eng-UK	12	223	15482	15481.0	24952	cop BARE adj prep BARE BARE part adv	be we happy with where it set up	happy		adj	with XP	no	EMOTION	are we MASKTOKEN with where it's set up
9413861	you call and I will do my very best to help	you call and I will do my very good to help			declarative	eng	12	11	337	Thomas	pro:per v coord pro:sub mod v co adv adj inf co	MOT	Mother	Mother	Thomas	50.099591367379205	male	713.836	716.739	s	Eng-UK	12	223	15482	15481.0	24958	BARE v coord BARE mod v co adv adj inf co	you call and I will do my very good to help	good		adj	inf	no	TOUGH	you call and I will do my very MASKTOKEN to help
9413919	and so it's quite a good idea to use underpants Thomas	and so it quite a good idea to use underpant Thomas			declarative	eng	13	11	108	Thomas	coord adv pro:per adv det:art adj n prep n n n:prop	MOT	Mother	Mother	Thomas	51.198176553933344	male	194.924	198.001	s	Eng-UK	12	223	15482	15481.0	24965	coord adv BARE adv AP prep NP	and so it quite a-good-idea to use-underpant-Thomas	good		AP	to XP	no	TOUGH	and so it's quite a MASKTOKEN idea to use underpants Thomas
9413974	if you can't manage on your own with anything Thomas never be afraid to ask for help will you	if you can manage on your own with anything Thomas never be afraid to ask for help will you			question	eng	20	19	344	Thomas	conj pro:per mod v prep det:poss adj prep pro:indef n:prop adv cop adj inf v prep n mod pro:per	MOT	Mother	Mother	Thomas	50.099591367379205	male	724.126	729.141	s	Eng-UK	12	223	15482	15481.0	24958	conj BARE mod v prep det:poss adj prep NP adv cop adj inf v prep BARE mod BARE	if you can manage on your own with anything-Thomas never be afraid to ask for help will you	afraid		adj	inf	no	EMOTION	if you can't manage on your own with anything Thomas never be MASKTOKEN to ask for help will you
9414121	well the shape of a lighthouse I mean to get to the top you'd hafta go	well the shape of a I mean to get to the top you have go			self interruption	eng	17	16	451	Thomas	adv det:art n prep det:art pro:sub adj inf v prep det:art n pro:per mod v	MOT	Mother	Mother	Thomas	48.29667960327728	male	1194.586	1198.417	s	Eng-UK	12	223	15482	15481.0	24950	adv NP prep NP adj inf v prep NP BARE mod v	well the-shape of a-I mean to get to the-top you have go	mean		adj	inf	no	SMART	well the shape of a lighthouse I MASKTOKEN to get to the top you'd hafta go
9414192	oh that's nice letting her share	oh that nice let her share			declarative	eng	8	6	508	Thomas	co pro:dem adj n:gerund det:poss n	MOT	Mother	Mother	Thomas	51.00104724943017	male	809.751	811.887	s	Eng-UK	12	223	15482	15481.0	24960	co BARE AP:hasGerund NP	oh that nice-let her-share	nice		AP	gerund	no	SMART	oh that's MASKTOKEN letting her share
9414199	and she useta have a little saying	and she used have a little say			trail off	eng	9	7	356	Thomas	coord pro:sub mod v det:art adj n:gerund	MOT	Mother	Mother	Thomas	50.099591367379205	male	748.746	750.812	s	Eng-UK	12	223	15482	15481.0	24958	coord BARE mod v AP:hasGerund	and she used have a-little-say	little		AP	gerund	no	TALL	and she useta have a MASKTOKEN saying
9414241	he actually had so many nice things for his birthday	he actual have so many nice thing for his			declarative	eng	13	10	685	Thomas	pro:sub adv v adv qn adj n prep det:poss	MOT	Mother	Mother	Thomas	51.09961190168176	male	839.364	842.173	s	Eng-UK	12	223	15482	15481.0	24962	BARE adv v adv AP prep det:poss	he actual have so many-nice-thing for his	nice		AP	for XP	no	SMART	he actually had so many MASKTOKEN things for his birthday
9414660	do you wanna use your little rolling pin on it	do you want use your little roll pin on it			question	eng	12	10	1392	Thomas	mod pro:per v v det:poss adj n:gerund n prep pro:per	MOT	Mother	Mother	Thomas	40.06653114026982	male	2365.044	2366.75	s	Eng-UK	12	223	15482	15481.0	24912	mod BARE v v AP:hasGerund prep BARE	do you want use your-little-roll-pin on it	little		AP	gerund	no	TALL	do you wanna use your MASKTOKEN rolling pin on it
9414864	Bertie bus having a little race with him	Bertie bus have a little race with him			declarative	eng	9	8	738	Thomas	n:prop n part det:art adj n prep pro:obj	MOT	Mother	Mother	Thomas	49.033861064908926	male	1461.776	1463.552	s	Eng-UK	12	223	15482	15481.0	24952	NP part AP prep BARE	Bertie-bus have a-little-race with him	little		AP	with XP	no	TALL	Bertie bus having a MASKTOKEN race with him
9414979	it's a long time to make biscuits	it a long time to make biscuit			declarative	eng	9	7	1410	Thomas	pro:per det:art adj n inf v n	MOT	Mother	Mother	Thomas	40.06653114026982	male	2394.659	2396.192	s	Eng-UK	12	223	15482	15481.0	24912	BARE AP inf v BARE	it a-long-time to make biscuit	long		AP	inf	no	TALL	it's a MASKTOKEN time to make biscuits
9414991	I tell you what we'll find some nice fruit for you	I tell you what we find some nice fruit for you			declarative	eng	12	11	1046	Thomas	pro:sub v pro:per pro:int pro:sub v qn adj n prep pro:per	MOT	Mother	Mother	Thomas	50.066736483295344	male	2131.243	2134.923	s	Eng-UK	12	223	15482	15481.0	24957	BARE v BARE BARE BARE v AP prep BARE	I tell you what we find some-nice-fruit for you	nice		AP	for XP	no	SMART	I tell you what we'll find some MASKTOKEN fruit for you
9415078	that's lovely being your girlfriend	that love be your			declarative	eng	8	5	556	Thomas	pro:dem adj part det:poss	MOT	Mother	Mother	Thomas	51.00104724943017	male	886.945	890.278	s	Eng-UK	12	223	15482	15481.0	24960	BARE adj part det:poss	that love be your	lovely		adj	gerund	no	PRETTY	that's MASKTOKEN being your girlfriend
9415164	I put it in the bottom and the aerial's no longer dropping out	I put it in the bottom and the aerial no long drop out			trail off	eng	18	13	408	Thomas	pro:sub v pro:per prep det:art n coord det:art adj qn adj part adv	MOT	Mother	Mother	Thomas	50.099591367379205	male	866.498	870.062	s	Eng-UK	12	223	15482	15481.0	24958	BARE v BARE prep NP coord det:art adj qn adj part adv	I put it in the-bottom and the aerial no long drop out	long		adj	gerund	no	TALL	I put it in the bottom and the aerial's no MASKTOKEN dropping out
9415544	just hafta roll that little bit of dough out again	just have roll that little bit of dough out again			declarative	eng	11	10	1440	Thomas	adv mod v det:dem adj n prep n adv adv	MOT	Mother	Mother	Thomas	40.06653114026982	male	2443.057	2445.274	s	Eng-UK	12	223	15482	15481.0	24912	adv mod v AP prep BARE adv adv	just have roll that-little-bit of dough out again	little		AP	of XP	no	TALL	just hafta roll that MASKTOKEN bit of dough out again
9415729	and he he gets little bit of biro on his shirt	and he get little bit of biro on his shirt			declarative	eng	11	11	526	Thomas	coord pro:sub v adj n prep n prep det:poss n	MOT	Mother	Mother	Thomas	51.06675701759789	male	1015.132	1019.091	s	Eng-UK	12	223	15482	15481.0	24963	coord BARE v AP prep BARE prep NP	and he get little-bit of biro on his-shirt	little		AP	of XP	no	TALL	and he he gets MASKTOKEN bit of biro on his shirt
9415757	I think it's a long way for you to reach actually	I think it a long way for you to reach actual			declarative	eng	14	11	1452	Thomas	pro:sub v pro:per det:art adj n prep pro:per prep n adv	MOT	Mother	Mother	Thomas	40.06653114026982	male	2464.622	2467.304	s	Eng-UK	12	223	15482	15481.0	24912	BARE v BARE AP prep BARE prep BARE adv	I think it a-long-way for you to reach actual	long		AP	for XP	no	TALL	I think it's a MASKTOKEN way for you to reach actually
9415884	now do you think we'll manage to get one more or two more out of this little ball of dough	now do you think we manage to get one more or two more out of this little ball of dough			question	eng	21	20	1458	Thomas	adv v pro:per v pro:sub v inf v pro:indef adv coord det:num adv adv prep det:dem adj n prep n	MOT	Mother	Mother	Thomas	40.06653114026982	male	2478.615	2482.934	s	Eng-UK	12	223	15482	15481.0	24912	adv v BARE v BARE v inf v BARE adv coord det:num adv adv prep AP prep BARE	now do you think we manage to get one more or two more out of this-little-ball of dough	little		AP	of XP	no	TALL	now do you think we'll manage to get one more or two more out of this MASKTOKEN ball of dough
9416019	it's not the big sort of black hairy spider that you get inside	it not the big sort of black hair spider that you get inside			declarative	eng	16	13	754	Thomas	pro:per neg det:art adj n prep n adj n pro:rel pro:per v adv	MOT	Mother	Mother	Thomas	50.26386578779852	male	1462.59	1465.249	s	Eng-UK	12	223	15482	15481.0	24961	BARE neg AP prep BARE AP BARE BARE v adv	it not the-big-sort of black hair-spider that you get inside	big		AP	of XP	no	TALL	it's not the MASKTOKEN sort of black hairy spider that you get inside
9416236	I only sat here so I could get a good view of your game	I only sit here so I could get a good view of your game			declarative	eng	15	14	620	Thomas	pro:sub adv part adv conj pro:sub mod v det:art adj n prep det:poss n	MOT	Mother	Mother	Thomas	51.00104724943017	male	1005.437	1007.91	s	Eng-UK	12	223	15482	15481.0	24960	BARE adv part adv conj BARE mod v AP prep NP	I only sit here so I could get a-good-view of your-game	good		AP	of XP	no	TOUGH	I only sat here so I could get a MASKTOKEN view of your game
9416278	I thought I'd chosen the softest to give you	I think I choose the soft to give you			declarative	eng	13	9	776	Thomas	pro:sub v pro:sub part det:art adj inf v pro:per	MOT	Mother	Mother	Thomas	48.23096983510955	male	1678.975	1681.227	s	Eng-UK	12	223	15482	15481.0	24949	BARE v BARE part det:art adj inf v BARE	I think I choose the soft to give you	soft		adj	inf	no	TASTY	I thought I'd chosen the MASKTOKEN to give you
9416784	oh that's a good boy for sharing	oh that a good boy for share			declarative	eng	9	7	804	Thomas	co pro:dem det:art adj n prep n:gerund	MOT	Mother	Mother	Thomas	48.23096983510955	male	1725.83	1726.991	s	Eng-UK	12	223	15482	15481.0	24949	co BARE AP prep BARE:hasGerund	oh that a-good-boy for share	good		AP	for XP	no	TOUGH	oh that's a MASKTOKEN boy for sharing
9417343	it would be funny to have a house made of fruit wouldn't it	it will be fun to have a house make of fruit will it			question	eng	19	13	835	Thomas	pro:per mod cop adj inf v det:art n v prep n mod pro:per	MOT	Mother	Mother	Thomas	48.23096983510955	male	1797.246	1801.344	s	Eng-UK	12	223	15482	15481.0	24949	BARE mod cop adj inf v NP v prep BARE mod BARE	it will be fun to have a-house make of fruit will it	funny		adj	inf	no	TASTY	it would be MASKTOKEN to have a house made of fruit wouldn't it
9417702	I've got a big nose to start with	I get a big nose to start with			declarative	eng	10	8	707	Thomas	pro:sub part det:art adj n inf v prep	MOT	Mother	Mother	Thomas	51.00104724943017	male	1153.345	1154.762	s	Eng-UK	12	223	15482	15481.0	24960	BARE part AP inf v prep	I get a-big-nose to start with	big		AP	inf	no	TALL	I've got a MASKTOKEN nose to start with
9417717	I keep thinking actually Thomas that would make a nice present for either Abigail or Sarah	I keep think actual Thomas that will make a nice present for either Abigail or Sarah			declarative	eng	20	16	1188	Thomas	pro:sub v part adv n:prop pro:rel mod v det:art adj n prep coord n:prop coord n:prop	MOT	Mother	Mother	Thomas	50.066736483295344	male	2427.133	2431.858	s	Eng-UK	12	223	15482	15481.0	24957	BARE v part adv BARE BARE mod v AP prep coord BARE coord BARE	I keep think actual Thomas that will make a-nice-present for either Abigail or Sarah	nice		AP	for XP	no	SMART	I keep thinking actually Thomas that would make a MASKTOKEN present for either Abigail or Sarah
9417929	with a nice cup of coffee	with a nice cup of coffee			declarative	eng	6	6	555	Thomas	prep det:art adj n prep n	MOT	Mother	Mother	Thomas	51.16532166984948	male	1159.558	1160.765	s	Eng-UK	12	223	15482	15481.0	24964	prep AP prep BARE	with a-nice-cup of coffee	nice		AP	of XP	no	SMART	with a MASKTOKEN cup of coffee
9418081	I think it's that big bunch of grapes	I think it that big bunch of grape			declarative	eng	10	8	910	Thomas	pro:sub v pro:per det:dem adj n prep n	MOT	Mother	Mother	Thomas	49.033861064908926	male	1745.114	1746.6	s	Eng-UK	12	223	15482	15481.0	24952	BARE v BARE AP prep BARE	I think it that-big-bunch of grape	big		AP	of XP	no	TALL	I think it's that MASKTOKEN bunch of grapes
9418151	very good thinking	very good think			declarative	eng	4	3	1210	Thomas	adv adj n:gerund	MOT	Mother	Mother	Thomas	50.066736483295344	male	2474.931	2475.906	s	Eng-UK	12	223	15482	15481.0	24957	adv AP:hasGerund	very good-think	good		AP	gerund	no	TOUGH	very MASKTOKEN thinking
9418260	you've been a good boy doing that	you be a good boy do that			declarative	eng	10	7	1588	Thomas	pro:per cop det:art adj n part comp	MOT	Mother	Mother	Thomas	40.06653114026982	male	2703.157	2705.27	s	Eng-UK	12	223	15482	15481.0	24912	BARE cop AP part comp	you be a-good-boy do that	good		AP	gerund	no	TOUGH	you've been a MASKTOKEN boy doing that
9418347	it would be good for taking photographs in though Thomas	it will be good for take photograph in though Thomas			declarative	eng	13	10	883	Thomas	pro:per mod cop adj prep n:gerund n prep adv n:prop	MOT	Mother	Mother	Thomas	48.23096983510955	male	1907.182	1911.094	s	Eng-UK	12	223	15482	15481.0	24949	BARE mod cop adj prep NP:hasGerund prep adv BARE	it will be good for take-photograph in though Thomas	good		adj	for XP	no	TOUGH	it would be MASKTOKEN for taking photographs in though Thomas
9418460	oh Purdie wasn't happy with me	oh Purdie be happy with me			declarative	eng	9	6	672	Thomas	co n:prop cop adj prep pro:obj	MOT	Mother	Mother	Thomas	51.06675701759789	male	1293.199	1294.488	s	Eng-UK	12	223	15482	15481.0	24963	co BARE cop adj prep BARE	oh Purdie be happy with me	happy		adj	with XP	no	EMOTION	oh Purdie wasn't MASKTOKEN with me
9418837	it's a good tidying up game that	it a good tidy up game that			declarative	eng	9	7	76	Thomas	pro:per det:art adj n:gerund prep v pro:dem	MOT	Mother	Mother	Thomas	52.09963243598431	male	141.497	143.227	s	Eng-UK	12	223	15482	15481.0	24968	BARE AP:hasGerund prep v BARE	it a-good-tidy up game that	good		AP	gerund	no	TOUGH	it's a MASKTOKEN tidying up game that
9418842	put the kettle on to have a nice cup of coffee	put the kettle on to have a nice cup of coffee			declarative	eng	12	11	602	Thomas	v det:art n adv inf v det:art adj n prep n	MOT	Mother	Mother	Thomas	51.16532166984948	male	1280.332	1282.433	s	Eng-UK	12	223	15482	15481.0	24964	v NP adv inf v AP prep BARE	put the-kettle on to have a-nice-cup of coffee	nice		AP	of XP	no	SMART	put the kettle on to have a MASKTOKEN cup of coffee
9418907	we've just got to do a little bit of something in here	we just get to do a little bit of something in here			declarative	eng	14	12	913	Thomas	pro:sub adv part inf v det:art adj n prep pro:indef prep n	MOT	Mother	Mother	Thomas	48.23096983510955	male	1977.957	1980.082	s	Eng-UK	12	223	15482	15481.0	24949	BARE adv part inf v AP prep BARE prep BARE	we just get to do a-little-bit of something in here	little		AP	of XP	no	TALL	we've just got to do a MASKTOKEN bit of something in here
9418914	while I have a nice cup of coffee	while I have a nice cup of coffee			declarative	eng	8	8	605	Thomas	conj pro:sub v det:art adj n prep n	MOT	Mother	Mother	Thomas	51.16532166984948	male	1286.136	1287.68	s	Eng-UK	12	223	15482	15481.0	24964	conj BARE v AP prep BARE	while I have a-nice-cup of coffee	nice		AP	of XP	no	SMART	while I have a MASKTOKEN cup of coffee
9418953	a big flying bus	a big fly bus			declarative	eng	5	4	956	Thomas	det:art adj n:gerund n	MOT	Mother	Mother	Thomas	49.033861064908926	male	1826.096	1827.536	s	Eng-UK	12	223	15482	15481.0	24952	AP:hasGerund	a-big-fly-bus	big		AP	gerund	no	TALL	a MASKTOKEN flying bus
9418964	put it in the bath and gave it a good wash because it was ever so dusty and I found I couldn't because it was too big to wash in the sink	put it in the bath and give it a good wash because it be ever so dust and I find I could because it be too big to wash in the sink			declarative	eng	42	32	1528	Thomas	v pro:per prep det:art n coord v pro:per det:art adj n conj pro:per cop adv adv adj coord pro:sub v pro:sub mod conj pro:per cop adv adj inf v prep det:art n	MOT	Mother	Mother	Thomas	49.0667159489928	male	2640.974	2647.742	s	Eng-UK	12	223	15482	15481.0	24954	v BARE prep NP coord v BARE AP conj BARE cop adv adv adj coord BARE v BARE mod conj BARE cop adv adj inf v prep NP	put it in the-bath and give it a-good-wash because it be ever so dust and I find I could because it be too big to wash in the-sink	big	too	adj	inf	no	TALL	put it in the bath and gave it a good wash because it was ever so dusty and I found I couldn't because it was too MASKTOKEN to wash in the sink
9419065	he's too big to go under the tunnel	he too big to go under the tunnel			declarative	eng	9	8	962	Thomas	pro:sub adv adj inf v prep det:art n	MOT	Mother	Mother	Thomas	49.033861064908926	male	1837.775	1839.412	s	Eng-UK	12	223	15482	15481.0	24952	BARE adv adj inf v prep NP	he too big to go under the-tunnel	big	too	adj	inf	no	TALL	he's too MASKTOKEN to go under the tunnel
9419478	I'm just a little bit worried about how loud that music is	I just a little bit worry about how loud that music be			declarative	eng	15	12	634	Thomas	pro:sub adv det:art adj n part prep pro:int adj comp n cop	MOT	Mother	Mother	Thomas	51.16532166984948	male	1344.008	1347.851	s	Eng-UK	12	223	15482	15481.0	24964	BARE adv AP part prep BARE adj comp BARE cop	I just a-little-bit worry about how loud that music be	little		AP	gerund	no	TALL	I'm just a MASKTOKEN bit worried about how loud that music is
9419748	well uh now I don't mean to be fussy but that container's not very full is it	well now I do mean to be fuss but that contain not very full be it			question	eng	23	17	958	Thomas	adv adv pro:sub mod adj inf cop adj conj pro:dem adj neg adv adj aux pro:per	MOT	Mother	Mother	Thomas	50.26386578779852	male	1791.805	1795.149	s	Eng-UK	12	223	15482	15481.0	24961	adv adv BARE mod adj inf cop adj conj BARE adj neg adv adj aux BARE	well now I do mean to be fuss but that contain not very full be it	mean		adj	inf	no	SMART	well uh now I don't MASKTOKEN to be fussy but that container's not very full is it
9419854	the next time I looked we had a little family of frogs	the next time I look we have a little family of frog			declarative	eng	15	12	747	Thomas	det:art adj n pro:sub v pro:sub v det:art adj n prep n	MOT	Mother	Mother	Thomas	51.06675701759789	male	1422.266	1424.75	s	Eng-UK	12	223	15482	15481.0	24963	AP BARE v BARE v AP prep BARE	the-next-time I look we have a-little-family of frog	little		AP	of XP	no	TALL	the next time I looked we had a MASKTOKEN family of frogs
9420007	and they've put them in a lovely box with a ribbon haven't they	and they put them in a love box with a ribbon have they			question	eng	18	13	971	Thomas	coord pro:sub v pro:obj prep det:art adj n prep det:art n aux pro:sub	MOT	Mother	Mother	Thomas	48.23096983510955	male	2122.774	2125.688	s	Eng-UK	12	223	15482	15481.0	24949	coord BARE v BARE prep AP prep NP aux BARE	and they put them in a-love-box with a-ribbon have they	lovely		AP	with XP	no	PRETTY	and they've put them in a MASKTOKEN box with a ribbon haven't they
9420335	now when we've done that we've got this nice tube of icing	now when we do that we get this nice tube of icing			declarative	eng	16	12	1701	Thomas	adv pro:rel pro:sub part pro:dem pro:sub part det:dem adj n prep n	MOT	Mother	Mother	Thomas	40.06653114026982	male	2870.54	2875.857	s	Eng-UK	12	223	15482	15481.0	24912	adv BARE BARE part BARE BARE part AP prep BARE	now when we do that we get this-nice-tube of icing	nice		AP	of XP	no	SMART	now when we've done that we've got this MASKTOKEN tube of icing
9420604	it's just a the moment we want a little bit of quiet don't we	it just a the moment we want a little bit of quiet do we			question	eng	16	14	696	Thomas	pro:per adj det:art det:art n pro:sub v det:art adj n prep n mod pro:sub	MOT	Mother	Mother	Thomas	51.16532166984948	male	1480.521	1485.13	s	Eng-UK	12	223	15482	15481.0	24964	BARE AP BARE v AP prep BARE mod BARE	it just-a-the-moment we want a-little-bit of quiet do we	little		AP	of XP	no	TALL	it's just a the moment we want a MASKTOKEN bit of quiet don't we
9420660	but they're all much too big to go in your shop aren't they	but they all much too big to go in your shop be they			question	eng	16	13	1642	Thomas	conj pro:sub post adv adv adj inf v prep det:poss n aux pro:sub	MOT	Mother	Mother	Thomas	49.165280601244376	male	2717.863	2720.905	s	Eng-UK	12	223	15482	15481.0	24955	conj BARE post adv adv adj inf v prep NP aux BARE	but they all much too big to go in your-shop be they	big	too	adj	inf	no	TALL	but they're all much too MASKTOKEN to go in your shop aren't they
9420663	no good shouting	no good shout			declarative	eng	4	3	1624	Thomas	qn adj n:gerund	MOT	Mother	Mother	Thomas	49.0667159489928	male				Eng-UK	12	223	15482	15481.0	24954	AP:hasGerund	no-good-shout	good		AP	gerund	no	TOUGH	no MASKTOKEN shouting
9420759	have you not seen they get all big slabs of sugar	have you not see they get all big slab of sugar			declarative	eng	13	11	1011	Thomas	aux pro:per neg part pro:sub v adv adj n prep n	MOT	Mother	Mother	Thomas	50.26386578779852	male	1896.711	1899.219	s	Eng-UK	12	223	15482	15481.0	24961	aux BARE neg part BARE v adv AP prep BARE	have you not see they get all big-slab of sugar	big		AP	of XP	no	TALL	have you not seen they get all MASKTOKEN slabs of sugar
9421088	who's worked so hard with my luggage before	who work so hard with my luggage before			declarative	eng	10	8	482	Thomas	pro:rel part adv adj prep det:poss n adv	MOT	Mother	Mother	Thomas	51.198176553933344	male	860.078	862.62	s	Eng-UK	12	223	15482	15481.0	24965	BARE part adv adj prep NP adv	who work so hard with my-luggage before	hard		adj	with XP	no	TOUGH	who's worked so MASKTOKEN with my luggage before
9421179	well again it's not it's a big book with all sorts of things	well again it a big book with all sort of thing			declarative	eng	14	13	822	Thomas	adv adv pro:per det:art adj n prep qn n prep n	MOT	Mother	Mother	Thomas	48.29667960327728	male	2152.209	2155.343	s	Eng-UK	12	223	15482	15481.0	24950	adv adv BARE AP prep NP prep BARE	well again it a-big-book with all-sort of thing	big		AP	with XP	no	TALL	well again it's not it's a MASKTOKEN book with all sorts of things
9421481	but it's something not very good for your teeth	but it something not very good for your tooth			declarative	eng	11	9	1047	Thomas	conj pro:per pro:indef neg adv adj prep det:poss n	MOT	Mother	Mother	Thomas	50.26386578779852	male	1976.116	1977.88	s	Eng-UK	12	223	15482	15481.0	24961	conj BARE BARE neg adv adj prep NP	but it something not very good for your-tooth	good		adj	for XP	no	TOUGH	but it's something not very MASKTOKEN for your teeth
9421643	because that's too big to go into your wheelie bin	because that too big to go into your wheel bin			declarative	eng	12	10	755	Thomas	conj pro:dem adv adj inf v prep det:poss n n	MOT	Mother	Mother	Thomas	50.099591367379205	male	1557.159	1559.388	s	Eng-UK	12	223	15482	15481.0	24958	conj BARE adv adj inf v prep NP	because that too big to go into your-wheel-bin	big	too	adj	inf	no	TALL	because that's too MASKTOKEN to go into your wheelie bin
9421867	but if you want a really good nose for a carrot uh for a snowman what makes a superb long nose	but if you want a real good nose for a carrot for a what make a superb long nose			question	eng	22	21	1069	Thomas	conj conj pro:per v det:art adv adj n prep det:art n prep det:art pro:int v det:art adj adj n	MOT	Mother	Mother	Thomas	48.23096983510955	male	2372.371	2377.932	s	Eng-UK	12	223	15482	15481.0	24949	conj conj BARE v det:art adv AP prep NP prep NP v AP	but if you want a real good-nose for a-carrot for a-what make a-superb-long-nose	good		AP	for XP	no	TOUGH	but if you want a really MASKTOKEN nose for a carrot uh for a snowman what makes a superb long nose
9421906	and blue for Thomas	and blue for Thomas			declarative	eng	4	4	1788	Thomas	coord adj prep n:prop	MOT	Mother	Mother	Thomas	40.06653114026982	male				Eng-UK	12	223	15482	15481.0	24912	coord adj prep BARE	and blue for Thomas	blue		adj	for XP	no	COLOR	and MASKTOKEN for Thomas
9422155	and do you know what the nicest part of this is	and do you know what the nice part of this be			question	eng	13	11	1801	Thomas	coord v pro:per v pro:int det:art adj n prep pro:dem cop	MOT	Mother	Mother	Thomas	40.06653114026982	male				Eng-UK	12	223	15482	15481.0	24912	coord v BARE v BARE AP prep BARE cop	and do you know what the-nice-part of this be	nice		AP	of XP	no	SMART	and do you know what the MASKTOKEN part of this is
9422173	look at his nice flashing lights	look at his nice flash light			declarative	eng	8	6	263	Thomas	v prep det:poss adj n:gerund n	MOT	Mother	Mother	Thomas	52.09963243598431	male	443.365	444.642	s	Eng-UK	12	223	15482	15481.0	24968	v prep AP:hasGerund	look at his-nice-flash-light	nice		AP	gerund	no	SMART	look at his MASKTOKEN flashing lights
9422326	which one do you think is a nice one for Daddy	which one do you think be a nice one for Daddy			question	eng	12	11	1810	Thomas	pro:rel det:num mod pro:per v aux det:art adj pro:indef prep n:prop	MOT	Mother	Mother	Thomas	40.06653114026982	male				Eng-UK	12	223	15482	15481.0	24912	BARE det:num mod BARE v aux AP prep BARE	which one do you think be a-nice-one for Daddy	nice		AP	for XP	no	SMART	which one do you think is a MASKTOKEN one for Daddy
9422348	so you're happy with all that	so you happy with all that			declarative	eng	7	6	793	Thomas	adv pro:per adj prep qn pro:dem	MOT	Mother	Mother	Thomas	51.16532166984948	male	1659.125	1660.971	s	Eng-UK	12	223	15482	15481.0	24964	adv BARE adj prep NP	so you happy with all-that	happy		adj	with XP	no	EMOTION	so you're MASKTOKEN with all that
9422395	I'll treat you to a nice cup of tea	I treat you to a nice cup of tea			trail off	eng	10	9	558	Thomas	pro:sub v pro:per prep det:art adj n prep n	MOT	Mother	Mother	Thomas	51.198176553933344	male	1013.047	1014.557	s	Eng-UK	12	223	15482	15481.0	24965	BARE v BARE prep AP prep BARE	I treat you to a-nice-cup of tea	nice		AP	of XP	no	SMART	I'll treat you to a MASKTOKEN cup of tea
9422489	they're nice a lot of these aren't they	they nice a lot of these be they			question	eng	11	8	896	Thomas	pro:sub adj det:art n prep pro:dem aux pro:sub	MOT	Mother	Mother	Thomas	48.29667960327728	male	2301.78	2303.719	s	Eng-UK	12	223	15482	15481.0	24950	BARE AP prep BARE aux BARE	they nice-a-lot of these be they	nice		AP	of XP	no	SMART	they're MASKTOKEN a lot of these aren't they
9422775	it's certainly not nice to throw something at anybody is it	it certain not nice to throw something at anybody be it			question	eng	15	11	1105	Thomas	pro:per adv neg adj inf v pro:indef prep pro:indef aux pro:per	MOT	Mother	Mother	Thomas	48.23096983510955	male	2468.375	2471.754	s	Eng-UK	12	223	15482	15481.0	24949	BARE adv neg adj inf v BARE prep BARE aux BARE	it certain not nice to throw something at anybody be it	nice		adj	inf	no	SMART	it's certainly not MASKTOKEN to throw something at anybody is it
9422821	that's nice to see	that nice to see			interruption	eng	5	4	299	Thomas	pro:dem adj inf v	MOT	Mother	Mother	Thomas	52.09963243598431	male	500.921	502.001	s	Eng-UK	12	223	15482	15481.0	24968	BARE adj inf v	that nice to see	nice		adj	inf	no	SMART	that's MASKTOKEN to see
9422986	that's a good way of gathering them up	that a good way of gather them up			declarative	eng	10	8	1125	Thomas	pro:dem det:art adj n prep n:gerund pro:obj adv	MOT	Mother	Mother	Thomas	50.26386578779852	male	2137.456	2138.779	s	Eng-UK	12	223	15482	15481.0	24961	BARE AP prep BARE:hasGerund BARE adv	that a-good-way of gather them up	good		AP	of XP	no	TOUGH	that's a MASKTOKEN way of gathering them up
9423051	well certainly fruit's better for you isn't it	well certain fruit good for you be it			question	eng	14	8	1122	Thomas	co adv n adj prep pro:per cop pro:per	MOT	Mother	Mother	Thomas	48.23096983510955	male	2513.405	2515.901	s	Eng-UK	12	223	15482	15481.0	24949	co adv BARE adj prep BARE cop BARE	well certain fruit good for you be it	good		adj	for XP	no	TOUGH	well certainly fruit's MASKTOKEN for you isn't it
